"","ID_VIV","ID_HOG","UPM","VIV_SEL","HOGAR","RESUL_H","N_INF","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","TOT_PER","FAC_HOG","FAC_HOG_AM","DOMINIO","EST_DIS","UPM_DIS"
"1411","0102746.04","0102746.04.01","0102746","04","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","02","000263","000263","U","0008","00278"
"1412","0102748.01","0102748.01.01","0102748","01","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","05","000302","000302","U","0008","00277"
"1413","0102748.02","0102748.02.01","0102748","02","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000302","000302","U","0008","00277"
"1414","0102748.03","0102748.03.01","0102748","03","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000302","000302","U","0008","00277"
"1415","0102748.04","0102748.04.01","0102748","04","01","A","01","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000302","000302","U","0008","00277"
"1416","0102751.01","0102751.01.01","0102751","01","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000236","000236","U","0008","00279"
"1417","0102751.02","0102751.02.01","0102751","02","01","A","01","03","01","AGUASCALIENTES","005","JESUS MARIA","03","000236","000236","U","0008","00279"
"1418","0102751.04","0102751.04.01","0102751","04","01","A","02","03","01","AGUASCALIENTES","005","JESUS MARIA","08","000236","000236","U","0008","00279"
"1419","0102751.05","0102751.05.01","0102751","05","01","A","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000236","000236","U","0008","00279"
"1420","0102761.01","0102761.01.01","0102761","01","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000304","000304","U","0006","00273"
"1421","0102761.03","0102761.03.01","0102761","03","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000304","000304","U","0006","00273"
"1422","0102761.04","0102761.04.01","0102761","04","01","B","02","02","01","AGUASCALIENTES","005","JESUS MARIA","04","000304","000304","U","0006","00273"
"1423","0102775.01","0102775.01.01","0102775","01","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000221","000221","U","0004","00265"
"1424","0102775.02","0102775.02.01","0102775","02","01","A","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000221","000221","U","0004","00265"
"1425","0102775.03","0102775.03.01","0102775","03","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000221","000221","U","0004","00265"
"1426","0102775.04","0102775.04.01","0102775","04","01","B","01","01","01","AGUASCALIENTES","005","JESUS MARIA","01","000221","000221","U","0004","00265"
"1427","0102775.05","0102775.05.01","0102775","05","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","03","000221","000221","U","0004","00265"
"1428","0102778.01","0102778.01.01","0102778","01","01","B","04","03","01","AGUASCALIENTES","005","JESUS MARIA","04","000154","000154","U","0008","00280"
"1429","0102778.02","0102778.02.01","0102778","02","01","B","01","03","01","AGUASCALIENTES","005","JESUS MARIA","03","000154","000154","U","0008","00280"
"1430","0102778.03","0102778.03.01","0102778","03","01","B","02","01","01","AGUASCALIENTES","005","JESUS MARIA","04","000154","000154","U","0008","00280"
"1431","0102778.04","0102778.04.01","0102778","04","01","A","02","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000154","000154","U","0008","00280"
"1432","0102778.05","0102778.05.01","0102778","05","01","B","01","02","01","AGUASCALIENTES","005","JESUS MARIA","02","000154","000154","U","0008","00280"
"1433","0102851.01","0102851.01.01","0102851","01","01","B","01","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000228",NA,"C","0011","00291"
"1434","0102851.03","0102851.03.01","0102851","03","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","06","000228",NA,"C","0011","00291"
"1435","0102851.04","0102851.04.01","0102851","04","01","B","01","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000228",NA,"C","0011","00291"
"1436","0102851.05","0102851.05.01","0102851","05","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000228",NA,"C","0011","00291"
"1437","0102851.06","0102851.06.01","0102851","06","01","A","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000228",NA,"C","0011","00291"
"1438","0102851.07","0102851.07.01","0102851","07","01","B","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000228",NA,"C","0011","00291"
"1439","0102851.08","0102851.08.01","0102851","08","01","A","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000228",NA,"C","0011","00291"
"1440","0102851.09","0102851.09.01","0102851","09","01","A","01","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000228",NA,"C","0011","00291"
"1441","0102851.10","0102851.10.01","0102851","10","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000228",NA,"C","0011","00291"
"1442","0102851.12","0102851.12.01","0102851","12","01","B","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000228",NA,"C","0011","00291"
"1443","0102851.13","0102851.13.01","0102851","13","01","B","01","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000228",NA,"C","0011","00291"
"1444","0102851.14","0102851.14.01","0102851","14","01","B","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000228",NA,"C","0011","00291"
"1445","0102851.15","0102851.15.01","0102851","15","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","01","000228",NA,"C","0011","00291"
"1446","0102851.17","0102851.17.01","0102851","17","01","B","02","05","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","06","000228",NA,"C","0011","00291"
"1447","0102851.18","0102851.18.01","0102851","18","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000228",NA,"C","0011","00291"
"1448","0102851.19","0102851.19.01","0102851","19","01","B","02","03","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","05","000228",NA,"C","0011","00291"
"1449","0102851.20","0102851.20.01","0102851","20","01","B","01","03","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000228",NA,"C","0011","00291"
"1450","0102860.01","0102860.01.01","0102860","01","01","B","03","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1451","0102860.02","0102860.02.01","0102860","02","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000233",NA,"C","0011","00290"
"1452","0102860.03","0102860.03.01","0102860","03","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1453","0102860.04","0102860.04.01","0102860","04","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000233",NA,"C","0011","00290"
"1454","0102860.05","0102860.05.01","0102860","05","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","01","000233",NA,"C","0011","00290"
"1455","0102860.06","0102860.06.01","0102860","06","01","A","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","05","000233",NA,"C","0011","00290"
"1456","0102860.07","0102860.07.01","0102860","07","01","B","02","03","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000233",NA,"C","0011","00290"
"1457","0102860.08","0102860.08.01","0102860","08","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1458","0102860.09","0102860.09.01","0102860","09","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","01","000233",NA,"C","0011","00290"
"1459","0102860.10","0102860.10.01","0102860","10","01","B","03","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1460","0102860.11","0102860.11.01","0102860","11","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","03","000233",NA,"C","0011","00290"
"1461","0102860.12","0102860.12.01","0102860","12","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","05","000233",NA,"C","0011","00290"
"1462","0102860.13","0102860.13.01","0102860","13","01","B","02","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","09","000233",NA,"C","0011","00290"
"1463","0102860.14","0102860.14.01","0102860","14","01","A","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000233",NA,"C","0011","00290"
"1464","0102860.15","0102860.15.01","0102860","15","01","B","01","03","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","05","000233",NA,"C","0011","00290"
"1465","0102860.16","0102860.16.01","0102860","16","01","B","01","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","05","000233",NA,"C","0011","00290"
"1466","0102860.18","0102860.18.01","0102860","18","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1467","0102860.19","0102860.19.01","0102860","19","01","B","01","01","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","02","000233",NA,"C","0011","00290"
"1468","0102860.20","0102860.20.01","0102860","20","01","B","02","02","01","AGUASCALIENTES","006","PABELLON DE ARTEAGA","04","000233",NA,"C","0011","00290"
"1469","0102950.01","0102950.01.01","0102950","01","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","01","000279",NA,"C","0010","00285"
"1470","0102950.03","0102950.03.01","0102950","03","01","B","01","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000279",NA,"C","0010","00285"
"1471","0102950.04","0102950.04.01","0102950","04","01","A","03","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1472","0102950.05","0102950.05.01","0102950","05","01","B","03","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1473","0102950.06","0102950.06.01","0102950","06","01","A","01","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","02","000279",NA,"C","0010","00285"
"1474","0102950.07","0102950.07.01","0102950","07","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1475","0102950.08","0102950.08.01","0102950","08","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000279",NA,"C","0010","00285"
"1476","0102950.09","0102950.09.01","0102950","09","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000279",NA,"C","0010","00285"
"1477","0102950.10","0102950.10.01","0102950","10","01","B","02","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000279",NA,"C","0010","00285"
"1478","0102950.11","0102950.11.01","0102950","11","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","01","000279",NA,"C","0010","00285"
"1479","0102950.12","0102950.12.01","0102950","12","01","B","02","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1480","0102950.13","0102950.13.01","0102950","13","01","B","03","04","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000279",NA,"C","0010","00285"
"1481","0102950.14","0102950.14.01","0102950","14","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1482","0102950.15","0102950.15.01","0102950","15","01","A","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","02","000279",NA,"C","0010","00285"
"1483","0102950.16","0102950.16.01","0102950","16","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000279",NA,"C","0010","00285"
"1484","0102950.19","0102950.19.01","0102950","19","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","02","000279",NA,"C","0010","00285"
"1485","0102959.01","0102959.01.01","0102959","01","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","02","000289",NA,"C","0011","00289"
"1486","0102959.02","0102959.02.01","0102959","02","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000289",NA,"C","0011","00289"
"1487","0102959.03","0102959.03.01","0102959","03","01","B","02","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","06","000289",NA,"C","0011","00289"
"1488","0102959.04","0102959.04.01","0102959","04","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000289",NA,"C","0011","00289"
"1489","0102959.05","0102959.05.01","0102959","05","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000289",NA,"C","0011","00289"
"1490","0102959.06","0102959.06.01","0102959","06","01","B","03","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000289",NA,"C","0011","00289"
"1491","0102959.08","0102959.08.01","0102959","08","01","B","02","04","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000289",NA,"C","0011","00289"
"1492","0102959.09","0102959.09.01","0102959","09","01","A","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000289",NA,"C","0011","00289"
"1493","0102959.10","0102959.10.01","0102959","10","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000289",NA,"C","0011","00289"
"1494","0102959.11","0102959.11.01","0102959","11","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","01","000289",NA,"C","0011","00289"
"1495","0102959.12","0102959.12.01","0102959","12","01","B","05","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","07","000289",NA,"C","0011","00289"
"1496","0102959.13","0102959.13.01","0102959","13","01","B","04","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000289",NA,"C","0011","00289"
"1497","0102959.14","0102959.14.01","0102959","14","01","A","01","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000289",NA,"C","0011","00289"
"1498","0102959.15","0102959.15.01","0102959","15","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000289",NA,"C","0011","00289"
"1499","0102959.18","0102959.18.01","0102959","18","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000289",NA,"C","0011","00289"
"1500","0102959.19","0102959.19.01","0102959","19","01","B","04","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000289",NA,"C","0011","00289"
"1501","0102959.20","0102959.20.01","0102959","20","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","01","000289",NA,"C","0011","00289"
"1502","0102971.01","0102971.01.01","0102971","01","01","B","01","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000216",NA,"C","0010","00287"
"1503","0102971.02","0102971.02.01","0102971","02","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000216",NA,"C","0010","00287"
"1504","0102971.04","0102971.04.01","0102971","04","01","B","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1505","0102971.05","0102971.05.01","0102971","05","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000216",NA,"C","0010","00287"
"1506","0102971.06","0102971.06.01","0102971","06","01","A","03","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1507","0102971.07","0102971.07.01","0102971","07","01","B","06","06","01","AGUASCALIENTES","007","RINCON DE ROMOS","06","000216",NA,"C","0010","00287"
"1508","0102971.08","0102971.08.01","0102971","08","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000216",NA,"C","0010","00287"
"1509","0102971.09","0102971.09.01","0102971","09","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1510","0102971.10","0102971.10.01","0102971","10","01","B","03","03","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1511","0102971.11","0102971.11.01","0102971","11","01","B","03","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","05","000216",NA,"C","0010","00287"
"1512","0102971.12","0102971.12.01","0102971","12","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","02","000216",NA,"C","0010","00287"
"1513","0102971.13","0102971.13.01","0102971","13","01","A","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1514","0102971.14","0102971.14.01","0102971","14","01","B","02","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","03","000216",NA,"C","0010","00287"
"1515","0102971.15","0102971.15.01","0102971","15","01","B","02","02","01","AGUASCALIENTES","007","RINCON DE ROMOS","04","000216",NA,"C","0010","00287"
"1516","0102971.16","0102971.16.01","0102971","16","01","A","01","01","01","AGUASCALIENTES","007","RINCON DE ROMOS","01","000216",NA,"C","0010","00287"
