"","ID_VIV","ID_HOG","ID_PER","ID_DEL","UPM","VIV_SEL","HOGAR","ND_TIPO","TD_TIPO","BPCOD","R_SEL","RESUL_H","SEXO","EDAD","AREAM_OCU","BP1_1","BP1_2C","BP1_3C","BP1_4","BP1_5","BP1_5A_1","BP1_5A_2","BP1_5A_3","BP1_5A_4","BP1_5A_9","BP1_6","BP1_7","BP1_8","BP1_9","BP1_10_1","BP1_10_2","BP1_10_9","BP1_11","BP1_12_1","BP1_12_2","BP1_12_3","BP1_12_4","BP1_12_5","BP1_12_9","BP1_13","BP1_14_1","BP1_14_2","BP1_14_3","BP1_14_4","BP1_14_9","BP1_15","BP1_16_1","BP1_16_2","BP1_16_3","BP1_16_4","BP1_16_9","BP1_17","BP1_18","BP1_19_1","BP1_19_2","BP1_19_3","BP1_19_4","BP1_19_5","BP1_19_6","BP1_19_7","BP1_19_8","BP1_20","BP1_21","BP1_22","BP1_23","BP1_24","BP1_25","BP1_26","BP1_27","BP1_28","BP1_29","BP1_30","BP1_31_01","BP1_31_02","BP1_31_03","BP1_31_04","BP1_31_05","BP1_31_06","BP1_31_07","BP1_31_08","BP1_31_99","BP1_32_1","BP1_32_2","BP1_32_3","BP1_32_4","BP1_32_5","BP1_32_9","BP1_33","BP1_34","BP1_35","BP1_36_01","BP1_36_02","BP1_36_03","BP1_36_04","BP1_36_05","BP1_36_06","BP1_36_07","BP1_36_08","BP1_36_09","BP1_36_10","BP1_36_11","BP1_36_99","BP2_1","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_99","BP3_2","BP4_1","BP5_1","BP5_1A_1","BP5_1A_2","BP5_1A_3","BP5_1A_4","BP5_2_1","BP5_2_2","BP5_2_3","BP5_3","BP6_1","BP6_2","BP6_3","BP7_1","FAC_DEL","FAC_DEL_AM","DOMINIO","ESTRATO","EST_DIS","UPM_DIS"
"31444","2500564.19","2500564.19.01","2500564.19.01.03","2500564.19.01.03.04.2","2500564","19","01",2,4,"04","03","A",2,"22",NA,"07","25","001",1,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"9999999","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000275",NA,"C",3,"0559","10959"
"31445","2500564.19","2500564.19.01","2500564.19.01.03","2500564.19.01.03.04.3","2500564","19","01",3,4,"04","03","A",2,"22",NA,"04","25","001",1,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"9999999","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000275",NA,"C",3,"0559","10959"
"31446","2500564.19","2500564.19.01","2500564.19.01.03","2500564.19.01.03.04.4","2500564","19","01",4,4,"04","03","A",2,"22",NA,"03","25","001",1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"9999999","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000275",NA,"C",3,"0559","10959"
"31447","2500839.01","2500839.01.01","2500839.01.01.02","2500839.01.01.02.09.1","2500839","01","01",1,2,"09","02","A",2,"38",NA,"05","25","001",2,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"01",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000537",NA,"U",3,"0550","10893"
"31448","2500912.04","2500912.04.01","2500912.04.01.01","2500912.04.01.01.07.1","2500912","04","01",1,1,"07","01","A",1,"35",NA,"09","25","001",4,8,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"09",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000000","0000000",1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000526",NA,"U",2,"0549","10852"
"31449","2500922.10","2500922.10.01","2500922.10.01.01","2500922.10.01.01.03.1","2500922","10","01",1,1,"03","01","A",1,"23",NA,"09","25","001",3,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0003000","0000000",1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000262",NA,"R",2,"0563","11000"
"31450","2501046.05","2501046.05.01","2501046.05.01.02","2501046.05.01.02.09.2","2501046","05","01",2,4,"09","02","A",1,"51",NA,"06","25","001",2,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000812",NA,"U",3,"0550","10891"
"31451","2501046.05","2501046.05.01","2501046.05.01.02","2501046.05.01.02.09.3","2501046","05","01",3,4,"09","02","A",1,"51",NA,"05","25","001",2,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000812",NA,"U",3,"0550","10891"
"31452","2501046.05","2501046.05.01","2501046.05.01.02","2501046.05.01.02.09.4","2501046","05","01",4,4,"09","02","A",1,"51",NA,"01","25","001",2,3,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"01",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000812",NA,"U",3,"0550","10891"
"31453","2501073.05","2501073.05.01","2501073.05.01.01","2501073.05.01.01.09.1","2501073","05","01",1,1,"09","01","A",1,"42",NA,"11","25","001",1,3,1,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000569",NA,"U",3,"0550","10878"
"31454","2501079.01","2501079.01.01","2501079.01.01.01","2501079.01.01.01.02.2","2501079","01","01",2,2,"02","01","A",1,"38",NA,"02","25","001",4,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0080000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000289",NA,"U",3,"0550","10874"
"31455","2501079.01","2501079.01.01","2501079.01.01.01","2501079.01.01.01.09.1","2501079","01","01",1,1,"09","01","A",1,"38",NA,"11","25","001",2,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000578",NA,"U",3,"0550","10874"
"31456","2501094.02","2501094.02.01","2501094.02.01.01","2501094.02.01.01.06.1","2501094","02","01",1,1,"06","01","A",1,"53",NA,"11","25","001",3,1,NA,NA,NA,NA,NA,1,1,2,1,1,0,0,3,0,1,0,0,0,0,NA,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000526",NA,"U",3,"0550","10898"
"31457","2501099.01","2501099.01.01","2501099.01.01.02","2501099.01.01.02.02.1","2501099","01","01",1,1,"02","02","A",2,"33",NA,"02","25","001",2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0002000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000279",NA,"U",2,"0549","10844"
"31458","2501099.01","2501099.01.01","2501099.01.01.02","2501099.01.01.02.09.1","2501099","01","01",1,2,"09","02","A",2,"33",NA,"10","25","001",1,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"001118",NA,"U",2,"0549","10844"
"31459","2501099.01","2501099.01.01","2501099.01.01.02","2501099.01.01.02.09.2","2501099","01","01",2,2,"09","02","A",2,"33",NA,"03","25","001",2,2,0,1,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"04",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"001118",NA,"U",2,"0549","10844"
"31460","2501099.04","2501099.04.01","2501099.04.01.03","2501099.04.01.03.06.1","2501099","04","01",1,3,"06","03","A",1,"23",NA,"06","25","001",4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000230","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000838",NA,"U",2,"0549","10844"
"31461","2501099.04","2501099.04.01","2501099.04.01.03","2501099.04.01.03.06.2","2501099","04","01",2,3,"06","03","A",1,"23",NA,"02","25","001",4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0000500","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000838",NA,"U",2,"0549","10844"
"31462","2503771.15","2503771.15.01","2503771.15.01.03","2503771.15.01.03.09.1","2503771","15","01",1,1,"09","03","A",2,"33",NA,"02","25","001",1,3,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0,0,3,NA,NA,NA,NA,"000743",NA,"C",3,"0559","10961"
"31463","2560038.18","2560038.18.01","2560038.18.01.02","2560038.18.01.02.04.1","2560038","18","01",1,1,"04","02","A",2,"27",NA,"11","25","001",4,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,NA,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0001500","0000000",0,0,0,0,0,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000238",NA,"R",1,"0562","10978"
"31464","2560038.17","2560038.17.01","2560038.17.01.01","2560038.17.01.01.10.1","2560038","17","01",1,1,"10","01","A",2,"39",NA,"08","25","001",3,2,0,0,1,0,0,1,1,1,2,1,1,0,4,0,1,0,0,0,0,NA,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,"0000000","0000000",1,0,1,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000713",NA,"R",1,"0562","10978"
"31465","2560063.03","2560063.03.01","2560063.03.01.01","2560063.03.01.01.01.1","2560063","03","01",1,1,"01","01","A",1,"27",NA,"10","25","001",3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,6,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0035000","0000000",1,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000243",NA,"R",2,"0563","11008"
"31466","2560063.15","2560063.15.01","2560063.15.01.01","2560063.15.01.01.06.1","2560063","15","01",1,1,"06","01","A",2,"48",NA,"08","25","001",3,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"01",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0001000","0000000",0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"001215",NA,"R",2,"0563","11008"
"31467","2504636.07","2504636.07.01","2504636.07.01.01","2504636.07.01.01.02.2","2504636","07","01",2,2,"02","01","A",2,"70",NA,"07","25","001",3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"06",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0060000","0000000",0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000286",NA,"C",3,"0556","10943"
"31468","2504636.11","2504636.11.01","2504636.11.01.04","2504636.11.01.04.07.1","2504636","11","01",1,1,"07","04","A",2,"25",NA,"05","25","001",1,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"05",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"001144",NA,"C",3,"0556","10943"
"31469","2504655.13","2504655.13.01","2504655.13.01.03","2504655.13.01.03.01.1","2504655","13","01",1,1,"01","03","A",1,"25",NA,"08","25","001",2,7,NA,NA,NA,NA,NA,1,1,1,6,1,1,0,8,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,2,NA,4,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,"0080000","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000263",NA,"C",3,"0556","10946"
"31470","2504655.15","2504655.15.01","2504655.15.01.01","2504655.15.01.01.04.1","2504655","15","01",1,1,"04","01","A",1,"34",NA,"11","25","001",2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"07",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0040000","0000000",0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000263",NA,"C",3,"0556","10946"
"31471","2561370.07","2561370.07.01","2561370.07.01.01","2561370.07.01.01.02.1","2561370","07","01",1,1,"02","01","A",2,"38",NA,"99","25","001",2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,"03",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"9999999","0000000",0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000247",NA,"R",2,"0563","11006"
"31472","2560063.04","2560063.04.01","2560063.04.01.01","2560063.04.01.01.06.1","2560063","04","01",1,1,"06","01","A",2,"31",NA,"04","25","001",4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"01",NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"0000150","0000000",1,0,1,1,0,0,0,1,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000243",NA,"R",2,"0563","11008"
"31473","2560063.08","2560063.08.01","2560063.08.01.02","2560063.08.01.02.07.1","2560063","08","01",1,1,"07","02","A",2,"27",NA,"09","25","001",2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"07",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"0007500","0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000729",NA,"R",2,"0563","11008"
"31474","2560063.08","2560063.08.01","2560063.08.01.02","2560063.08.01.02.10.1","2560063","08","01",1,1,"10","02","A",2,"27",NA,"11","25","001",2,3,0,0,1,0,0,1,1,2,1,1,0,0,5,0,1,0,0,0,0,NA,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"09",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"0000000","0000000",0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"000729",NA,"R",2,"0563","11008"
